Section,Instructor,TA,Section_TA,Next,Running,Reachout,Reachout_1,Reachout_2,Running_exam,Exam 1,Exam 2,Exam 3,Exam 4,Polling_1,Polling_2,Polling_3,Polling_4,Polling_5,Polling_6,Polling_7,Polling_8,Polling_9,Polling_10,Polling_11,Polling_12,Polling_13,Polling_14,Polling_15,Polling_16,Polling_17,Polling_18,Polling_19,Polling_20,Polling_21,Polling_22,Polling_23,Polling_24,Polling_25,RQ_1,RQ_2,RQ_3,RQ_4,RQ_5,RQ_6,RQ_7,RQ_8,RQ_9,RQ_10,RQ_11,RQ_12,RQ_13,RQ_14,RQ_15,RQ_16,RQ_17,RQ_18,RQ_19,RQ_20,RQ_21,RQ_22,RQ_23,RQ_24,RQ_25,Grade,Minor,c_running,Below,Compliance,Firstgen,Female
2,1,1,201,86,83.06,0,0,0,64,59,64,86,95,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.8,2,2,2,2,2,2,2,2,2,90.65,1,11.56,0,1,0,1
1,1,9,109,81,96.8,0,0,0,71,95,71,81,66,1.6,2,2,2,2,2,2,2,2,2,2,2,1.71,2,2,2,2,2,2,2,2,2,2,2,2,2,1.54,2,1.84,2,2,1.75,2,2,2,2,2,2,2,0,2,1.8,2,2,2,2,2,2,2,2,90.65,0,25.3,0,1,0,1
1,1,3,103,76,82.87,0,0,0,65,68,65,76,82,0,2,0,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1.12,1.78,2,2,1.75,2,2,1.8,2,2,1.82,2,2,2,0,1.8,2,2,2,1.78,2,1.5,2,2,90.66,0,11.37,0,1,0,1
3,2,31,331,76,79,0,0,0,71,71,76,90,82,2,2,2,1.78,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.56,1.84,2,2,2,2,1.6,2,1.8,2,1.6,2,2,2,2,1.8,1.75,1.8,1.4,1.75,2,1.8,1.7,1.8,90.66,0,7.5,0,1,0,0
1,1,33,133,70,87.63,0,0,0,71,76,71,70,80,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.33,2,2,2,2,2,0,2,2,2,2,2,1.84,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,90.66,0,16.13,0,1,0,1
2,2,30,230,80,86.11,0,0,0,78,78,80,74,87,2,2,2,2,2,1.5,2,2,2,2,2,2,2,2,0.4,0,0,0,0,0,2,2,2,2,2,1.56,2,1.78,1.84,2,2,2,2,2,1.75,1.8,2,2,2,1.6,2,2,2,1.75,2,2,2,2,2,2,90.67,0,14.61,0,1,0,1
3,2,1,301,70,87,0,0,0,79,79,70,90,80,2,2,2,1.78,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1.75,1.78,2,1.8,2,1.64,1.25,2,2,2,2,2,2,2,2,2,2,1.75,2,1.8,1.75,2,2,2,2,90.68,0,15.5,0,1,0,0
1,1,32,132,83,88.57,0,0,0,79,74,79,83,74,2,2,2,2,2,2,2,2,2,2,1.78,2,2,2,2,1.5,2,2,2,1.71,2,2,2,2,2,1.48,1.78,2,2,2,1.75,1.75,2,2,2,2,2,2,2,2,2,2,1.8,2,2,2,2,1.75,2,2,90.68,0,17.07,0,1,0,1
1,1,35,135,79,76.84,0,0,0,46,55,46,79,78,2,1.34,2,2,1.6,2,2,2,2,1.33,1.78,1.33,2,2,2,1,1.33,2,2,2,2,1.5,2,2,1,1.64,1.78,2,1.64,2,2,2,2,2,2,1.6,2,2,2,2,2,1.8,2,2,2,2,2,1.5,2,2,90.7,0,5.34,0,1,1,1
2,2,30,230,84,78.63,0,0,0,72,72,84,84,81,2,2,2,2,2,0,0,2,1.78,2,2,0,2,2,2,2,2,0,2,2,0,2,0,1.5,2,1.78,2,1.78,1.68,1.75,2,2,1.82,2,2,2,0,0,2,2,2,0,2,1.5,2,2,1.2,2,1.5,2,90.71,0,7.13,0,1,0,1
1,1,4,104,74,86.85,0,0,0,71,76,71,74,85,2,2,2,2,2,2,2,2,2,2,1.33,2,2,2,2,2,2,2,2,2,1,0,0,2,2,1.64,2,2,1.68,1.75,2,0,2,2,2,2,0,1.8,2,1,2,2,2,2,2,2,2,1.5,2,0,90.72,0,15.35,0,1,0,0
2,2,10,210,79,70.46,1,1,0,61,61,79,88,81,2,2,2,0,2,2,0,2,0,2,0,2,2,0,2,2,0,2,2,2,2,2,2,2,2,1.78,2,2,1.84,2,1.75,2,2,0,2,2,2,0,2,2,2,2,0,1.75,2,2,0.8,2,1.75,2,90.72,0,-1.04,1,1,0,1
2,1,28,228,91,82.68,0,0,0,71,70,71,91,94,2,2,2,2,2,2,2,0,1.75,2,2,1.78,2,2,2,2,2,2,2,2,2,2,2,1.6,2,1.78,1.8,1.8,1.5,1.75,2,1.5,2,2,2,2,1.8,2,1.6,2,1.6,2,2,1.8,2,1.4,1.75,2,2,1.8,90.72,1,11.18,0,1,1,1
1,1,31,131,72,83.67,0,0,0,68,62,68,72,84,2,2,2,2,2,0,2,1.6,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,0,2,1.84,1.78,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.5,2,2,90.72,0,12.17,0,1,1,1
2,2,3,203,73,90.48,0,0,0,85,85,73,78,90,2,0,2,2,2,1.5,1.67,0,2,2,0,2,0,2,2,2,2,0,0,2,0,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.5,2,2,2,2,2,2,90.73,0,18.98,0,1,0,1
1,1,18,118,91,75.57,0,0,0,49,53,49,91,66,2,1.5,2,2,2,2,2,2,2,2,2,2,1.71,2,2,1.5,2,2,2,2,2,2,2,2,2,1.8,1.56,1.78,2,2,2,1.5,2,2,2,1.8,1.82,2,2,2,2,2,2,2,2,2,2,1.75,2,2,90.73,0,4.07,0,1,1,1
2,2,18,218,79,85.38,0,0,0,82,82,79,76,91,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,0,2,2,2,2,2,1.78,1.75,1.1,2,1.25,2,1.75,1.46,1.4,1,2,2,1.6,2,2,1.6,1.6,1.6,1.75,2,1.78,2,1.8,2,1.7,90.73,1,13.88,0,1,0,1
2,2,7,207,80,75.83,0,0,0,64,64,80,77,88,2,0,2,2,2,2,2,2,1.78,0,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,1.78,2,1.56,2,2,2,1.75,2,2,2,2,1.82,2,2,2,2,0,2,2,2,2,0,2,2,2,90.75,0,4.33,0,1,1,1
1,1,9,109,91,76.58,0,0,0,61,53,61,91,88,1.6,1.5,2,0,2,2,2,2,2,0,2,2,2,2,2,0,2,0,2,2,2,0,0,0,2,1.84,0,2,0.84,2,1.75,1.75,1.82,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,0,90.75,0,5.08,0,1,0,1
1,1,31,131,74,91.3,0,0,0,84,70,84,74,73,1.6,2,2,1.75,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1.8,2,2,2,2,2,2,2,2,0,2,2,2,2,2,90.75,1,19.8,0,1,0,0
3,2,3,303,75,87,0,0,0,78,78,75,79,87,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,0,2,2,0.67,1.75,2,2,2,2,2,2,2,2,2,2,1.8,2,2,2,2,2,1.75,2,2,1.75,2,2,2,2,90.76,0,15.5,0,1,0,0
2,1,20,220,88,90.9,0,0,0,67,89,67,88,95,2,2,2,1.71,2,1.75,2,2,2,2,2,2,2,2,1.6,2,0,2,1.71,2,2,2,2,2,2,1.78,0,0,2,1.5,1.82,1.5,0,1.75,1.8,1.82,1.8,1.6,0.8,1.6,0,1.6,1.75,0,0,1.6,1.75,0,1.7,1.4,90.76,1,19.4,0,1,1,1
3,2,24,324,76,81,0,0,0,67.5,67.5,76,84,84,2,2,2,1.78,2,2,2,1.75,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.75,1.78,2,2,2,2,2,2,2,2,2,2,2,2,1.8,2,2,1.75,2,2,2,2,2,2,2,90.76,0,9.5,0,1,0,1
2,2,12,212,0,82.57,0,0,0,76,76,0,91,82,2,2,2,2,2,0,2,2,2,2,0,0,0,2,2,2,2,2,0,2,2,2,2,2,0,1.78,2,2,2,2,2,1.75,2,2,2,2,2,2,2,2,2,2,2,1.75,2,2,2,2,1.75,2,90.77,0,11.07,0,1,0,1
2,2,18,218,85,88.55,0,0,0,83,83,85,83,77,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.6,2,2,2,2,2,2,2,1.78,1.75,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.75,2,2,2,2,1.75,2,90.77,0,17.05,0,1,0,1
3,2,3,303,78,91,0,0,0,84,84,78,79,85,2,2,1.71,1.78,2,2,2,2,2,2,2,0,2,0,1.6,2,2,2,2,1.43,2,2,2,2,2,1.75,1.78,1.84,1.8,1.75,2,2,2,2,2,2,2,2,2,2,2,2,1.75,2,1.8,1.5,2,2,2,2,90.78,0,19.5,0,1,0,0
1,1,22,122,87,83.7,0,0,0,56,70,56,87,74,2,2,2,2,2,2,2,2,2,2,2,2,1.14,2,2,2,2,2,2,1.14,2,2,2,2,2,1.48,2,1.78,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.76,2,1.75,2,2,90.8,0,12.2,0,1,0,0
2,2,24,224,85,90.48,0,0,0,89,89,85,84,75,2,2,2,2,0,2,0,2,0,0,2,2,2,2,2,2,2,2,2,0,2,2,0,0,2,1.56,1.75,1.78,1.84,1.5,1.75,1.25,2,1.8,2,2,1.82,2,1.4,2,2,2,2,1.75,2,2,0,2,1.75,2,90.8,0,18.98,0,1,0,1
2,1,25,225,87,88.3,0,0,0,72,75,72,87,85,2,2,2,2,2,2,2,2,1.75,2,2,2,1.5,2,2,2,2,2,2,2,2,2,2,1.6,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,1.8,2,1.75,2,2,2,90.8,1,16.8,0,1,1,1
2,1,31,231,98,93.21,0,0,0,84,87,84,98,81,1.67,2,1.67,0,2,2,0.5,2,1.75,2,1.33,2,0,1.5,2,0.4,2,2,1.71,2,0,1.67,2,2,2,2,1.84,2,1.75,1.75,2,2,2,2,2,2,2,2,2,2,1.8,2,2,2,1.8,2,1.75,2,2,2,90.8,1,21.71,0,1,1,1
1,1,9,109,54,87.63,0,0,0,60,76,60,54,81,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,0,0,2,0,0,2,2,1.68,2,2,1.68,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,90.82,0,16.13,0,1,1,1
2,2,2,202,82,87.07,0,0,0,80,80,82,84,80,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.33,1.6,1.25,1.67,2,2,2,2,2,1.78,1.75,2,2,2,2,1.75,2,2,2,2,2,2,2,2,2,2,2,1.75,2,2,1.2,2,1.75,2,90.83,0,15.57,0,1,0,1
3,2,8,308,72,86,0,0,0,81,81,72,86,89,2,2,1.71,2,2,2,2,2,1.5,2,2,2,2,2,2,2,2,2,1.5,1.71,1,2,2,2,2,2,0.88,0.32,1.4,1.5,2,2,2,2,1.6,2,2,2,2,2,1.8,2,1.75,2,1.8,2,2,2,2,2,90.84,0,14.5,0,1,0,1
1,1,13,113,76,89.45,0,0,0,77,80,77,76,77,1.6,2,2,2,2,2,2,2,2,2,1.78,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1.68,1.56,2,1.8,2,2,2,2,2,2,2,2,2,2,1.8,2,1.8,2,2,2,2,2,1.75,2,2,90.84,0,17.95,0,1,1,1
1,1,15,115,88,87.02,0,0,0,75,55,75,88,72,2,2,2,1.75,2,2,2,2,2,2,1.78,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1.48,1.78,1.34,2,1.75,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,90.84,0,15.52,0,1,0,0
1,1,32,132,67,91.54,0,0,0,49,84,49,67,75,2,2,2,2,2,2,2,2,2,2,1.56,2,1.71,2,2,1,2,2,2,2,0,2,1.33,2,2,2,1.78,2,1.68,2,1.5,2,2,1.8,2,2,1.82,2,2,2,2,2,1.8,2,1.8,1.78,2,1.5,2,2,90.84,0,20.04,0,1,0,1
2,2,35,235,87,87.94,0,0,0,84,84,87,83,93,2,2,2,2,2,2,2,0,0,1.5,2,2,2,2,0,1.6,0,2,0,2,2,0,0,0,0,2,1.75,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.6,2,2,2,90.85,0,16.44,0,1,0,1
1,1,3,103,73,89.16,0,0,0,79,63,79,73,77,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,90.86,0,17.66,0,1,0,1
1,1,31,131,71,93.38,0,0,0,70,89,70,71,78,1.6,2,2,2,2,2,2,2,2,2,1.78,2,2,1.6,2,2,2,2,2,0,2,1.5,2,2,1,1.68,1.78,1.56,1.84,2,1.75,2,1.64,1.8,1.75,2,2,1.8,2,2,2,1.8,2,1.75,0,1.78,2,1.5,1.8,2,90.86,0,21.88,0,1,0,0
3,2,24,324,80,76,0,0,0,67,67,80,88,87,2,2,2,1.78,2,2,2,0,2,2,2,2,2,1,1.2,2,0,2,2,1.43,2,2,2,1.5,2,2,2,2,1.8,2,2,1.75,2,2,2,2,2,2,2,2,1.8,1.8,1.75,2,0,2,2,2,2,2,90.87,0,4.5,0,1,0,0
1,1,13,113,75,80.66,0,0,0,59,63,59,75,85,1.6,1,2,2,2,2,0,1.6,2,2,1.78,2,1.43,2,0,2,1.33,2,2,1.71,2,2,2,2,2,1.2,1.56,2,1.16,2,2,1.75,2,2,2,2,2,2,2,2,1.8,2,2,2,2,1.78,2,2,2,2,90.89,0,9.16,0,1,1,1
2,1,31,231,72,89.43,0,0,0,74,78,74,72,100,1.67,2,0,0,2,2,2,2,2,0,2,2,1.5,2,1.6,2,2,2,2,0,2,2,2,2,2,1.56,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,1.8,2,2,2,2,2,90.89,1,17.93,0,1,1,1
3,2,3,303,63,84,0,0,0,72.5,72.5,63,86,88,2,2,2,1.78,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.8,2,2,2,1.75,1.8,2,2,2,2,2,2,2,1.6,2,1.5,2,2,1.75,2,2,2,2,90.9,1,12.5,0,1,0,0
3,2,11,311,78,88,0,0,0,79,79,78,89,83,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,1.75,2,2,1.6,1.82,2,2,2,0,2,2,1.75,2,1.8,1.75,2,2,2,2,90.9,0,16.5,0,1,0,1
2,2,17,217,77,88.15,0,0,0,84,84,77,72,92,2,2,2,2,2,2,0,2,0,2,2,2,0,2,2,2,2,2,2,0,2,0,2,2,2,1.56,1.75,1.1,2,1.75,2,1.5,2,1.6,1.5,1.6,1.28,2,2,2,1.8,1.6,1.6,1.75,2,2,2,1.4,1.75,2,90.9,1,16.65,0,1,0,0
2,2,23,223,88,92.35,0,0,0,89,89,88,80,69,2,2,2,2,1.67,2,2,2,2,2,2,2,2,2,0,2,2,2,1.5,2,2,2,0,2,2,1.56,1.75,1.34,2,2,2,2,2,1.8,2,2,2,2,2,2,2,2,2,2,2,1.76,2,2,1.5,2,90.9,0,20.85,0,1,0,1
2,2,22,222,80,79.45,0,0,0,67,67,80,86,81,2,2,2,2,1.67,2,2,2,1.78,2,2,2,2,2,2,2,2,2,1.75,2,2,2,2,2,2,1.78,2,1.76,2,2,1.75,2,2,2,2,2,2,2,2,2,2,2,2,1.75,2,2,2,2,2,2,90.91,0,7.95,0,1,0,1
3,2,13,313,68,86,0,0,0,79,79,68,92,80,2,1.6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1.71,2,2,2,0,2,1.5,2,1.52,1.8,2,2,2,2,2,2,2,2,2,1.4,2,2,2,1.5,1.8,1,2,2,2,2,1.6,90.92,0,14.5,0,1,0,1
2,2,24,224,79,78.61,0,0,0,65,65,79,69,97,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.75,2,2,0.4,2,2,2,90.92,0,7.11,0,1,0,1
2,1,28,228,86,85.65,0,0,0,72,73,72,86,93,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.6,2,1.71,1,2,1,2,2,2,2,2,1.78,2,1.6,1.5,2,2,2,1.8,1,1.8,1.82,1.8,2,1.8,1.8,1.2,1.6,1.25,2,1.6,2,1.75,2,2,2,90.92,0,14.15,0,1,1,1
1,1,36,136,74,76.52,0,0,0,55,52,55,74,85,1.2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,0,2,2,2,2,2,2,1.78,2,1.84,2,2,2,1.82,2,2,2,0,2,2,2,2,0,2,2,2,2,1.8,1.75,2,2,90.93,0,5.02,0,1,0,0
2,2,24,224,82,85.67,0,0,0,77,77,82,76,87,2,2,2,2,2,1.5,2,2,2,2,2,2,2,2,2,2,2,2,2,1.67,2,2,2,2,2,1.78,1.75,2,2,2,2,2,2,2,2,2,1.82,2,2,2,2,1.8,2,2,2,2,2,2,2,2,90.95,0,14.17,0,1,0,0
2,1,28,228,87,85.97,0,0,0,75,68,75,87,94,2,2,2,2,2,1.75,2,2,1.75,2,0,1.78,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.6,0.75,1.75,1.64,1.5,1.6,1.5,1.6,0,1.6,2,1.6,1.8,1.8,2,2,0.8,1.8,1.8,2,1.7,1.48,1.6,90.95,0,14.47,0,1,1,1
2,2,3,203,62,88.08,0,0,0,82,82,62,85,80,2,2,2,2,1.33,1.5,2,0,0,2,1.5,2,2,2,2,2,2,2,2,1.67,2,0,0,2,2,1.78,2,2,1.84,0,1.5,1.5,2,2,2,2,1.82,2,2,2,2,2,2,2,0,2,0.8,2,2,2,90.97,0,16.58,0,1,1,1
2,1,8,208,90,89.25,0,0,0,78,64,78,90,81,2,2,2,2,2,2,2,2,1.75,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.82,1.75,2,1.75,1.8,1.82,2,2,2,2,2,2,2,2,2,2,1.75,2,1.78,2,90.97,1,17.75,0,1,1,1
1,1,9,109,83,83.04,0,0,0,67,57,67,83,74,2,1.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,1.64,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.5,2,2,90.97,0,11.54,0,1,0,1
1,1,32,132,85,86.63,0,0,0,63,74,63,85,76,2,1.34,2,1.75,0.8,2,2,2,2,2,2,1.33,2,2,2,1.5,2,2,2,2,2,1,2,1.33,2,2,1.56,2,2,2,2,0.25,2,2,1.75,2,2,2,2,1.8,2,2,2,2,2,2,2,2,2,2,90.97,0,15.13,0,1,0,1
3,2,32,332,69,91,0,0,0,84.5,84.5,69,78,88,2,2,2,1.78,2,2,2,1.75,2,2,1.33,2,2,2,2,2,0,2,2,1.43,2,2,2,2,2,2,2,1.68,2,2,2,2,1.8,2,2,2,2,2,2,2,2,2,2,2,1.8,2,2,2,2,2,90.97,0,19.5,0,1,0,0
2,2,37,237,88,87.67,0,0,0,85,85,88,77,82,2,2,2,2,2,2,2,2,1.78,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.56,2,1.12,1.52,1.5,1.75,1.5,1.82,1.6,1.25,2,1.82,1.8,1.8,1.6,2,1.6,1.2,1.5,1.8,1.56,2,1.8,1.25,2,90.97,0,16.17,0,1,0,1
2,2,10,210,86,76.43,0,0,0,66,66,86,77,87,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,0,2,0,2,2,2,2,2,2,2,2,2,1.75,2,2,2,2,2,0,2,2,2,1.8,2,1.75,2,2,1.6,2,1.5,2,90.98,1,4.93,0,1,1,0
1,1,32,132,90,93.73,0,0,0,88,82,88,90,71,2,2,2,0.25,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,1.64,1.78,2,2,2,1.75,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,90.98,0,22.23,0,1,0,0
2,2,16,216,79,87.52,0,0,0,81,81,79,82,84,2,2,2,2,2,2,2,2,2,1.5,2,2,1.33,2,2,0,2,0,1.75,1.67,1.5,0,0,2,2,2,1.5,2,2,2,2,2,2,0,2,2,1.82,2,2,2,0,2,2,2,1.6,2,2,2,1.75,2,90.99,0,16.02,0,1,0,1
1,1,22,122,82,84.05,0,0,0,75,64,75,82,87,2,2,2,2,2,2,2,1.6,2,2,2,2,2,2,2,2,2,0,2,1.71,2,2,2,2,2,1.32,1.34,1.1,2,1.5,2,1.25,1.46,1.8,1.25,1.8,2,1.6,2,1.8,2,1.2,1.8,1.5,1.8,2,1.6,1.5,2,2,90.99,0,12.55,0,1,0,1
2,2,23,223,72,81.58,0,0,0,71,71,72,84,90,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.75,2,2,2,2,2,2,2,2,2,1.64,2,1.75,2,2,2,2,2,2,2,2,2,2,2,2,1.75,1.8,2,2,2,2,2,90.99,0,10.08,0,1,0,1
2,2,12,212,82,81.13,0,0,0,78,78,82,64,87,2,0,0,1.33,2,2,2,1.5,2,1.5,2,2,2,2,2,2,2,1.6,2,2,2,2,2,2,2,1.78,1.5,2,2,2,2,1.5,2,2,2,2,2,2,2,2,2,1.8,2,1.75,2,2,2,2,1.75,2,91.01,0,9.63,0,1,0,1
1,1,35,135,73,90.31,0,0,0,77,81,77,73,81,1.6,2,2,2,1.6,2,2,2,2,2,2,1.33,1.71,2,2,2,2,2,2,0.86,2,0,0,1.33,0,2,2,2,2,2,2,2,2,0,2,1.6,2,2,2,2,2,0,2,2,0,2,2,1.75,2,2,91.02,0,18.81,0,1,0,0
2,2,12,212,87,79.42,0,0,0,68,68,87,53,91,2,2,2,2,2,2,2,2,1.78,2,2,2,2,2,2,2,2,2,0,2,2,2,0.67,2,2,2,2,2,2,2,1.75,1.5,2,2,2,2,2,2,2,2,2,2,2,1.75,2,2,1.6,2,2,2,91.03,0,7.92,0,1,0,1
2,2,12,212,74,86.86,0,0,0,79,79,74,79,88,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.67,2,2,0,2,2,2,2,0,2,2,2,1.84,0,2,2,2,2,2,2,2,0,2,2,2,1.8,2,2,0,2,2,2,2,2,91.03,0,15.36,0,1,0,0
1,1,31,131,68,90.18,0,0,0,75,81,75,68,76,2,2,2,2,2,2,2,2,2,2,2,2,2,1.6,2,1.5,2,0,2,1.71,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.8,2,2,2,2,2,2,2,2,91.03,0,18.68,0,1,0,1
2,2,2,202,73,84.82,0,0,0,78,78,73,82,88,2,2,2,2,2,0.5,2,2,1.78,1.5,2,1.5,2,2,2,2,2,2,2,2,2,2,2,2,2,1.78,2,1.78,1.84,2,2,2,2,2,1.75,1.8,2,1.8,2,2,2,2,2,2,1.8,2,1.6,2,2,2,91.04,0,13.32,0,1,1,0
3,2,31,331,58,85,0,0,0,74,74,58,91,82,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.75,2,1.84,1.8,2,2,1.75,2,2,2,1.82,2,2,2,2,1.8,2,2,2,1.8,1.75,2,2,2,2,91.04,0,13.5,0,1,0,1
2,2,2,202,73,83.78,0,0,0,74,74,73,82,91,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.78,2,2,1.84,2,2,1.75,2,2,2,1.8,2,2,2,2,2,2,2,1.75,2,2,1.6,2,2,2,91.05,0,12.28,0,1,1,0
2,1,20,220,88,87.11,0,0,0,73,70,73,88,88,2,2,2,1.43,2,2,2,2,2,2,2,1.78,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.84,1.4,1.25,2,2,2,2,2,2,2,2,2,2,0,1.8,2,2,2,1.8,2,1.75,2,2,2,91.05,0,15.61,0,1,1,0
3,2,24,324,61,85,0,0,0,74,74,61,85,86,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.5,2,2,2,2,1.5,2,1.75,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.75,2,2,2,2,2,2,2,91.05,0,13.5,0,1,1,1
3,2,11,311,65,84,0,0,0,74,74,65,89,91,1.33,1.2,1.71,0.22,2,2,2,0.5,2,1,2,2,2,2,1.6,2,0,0.33,0,2,2,2,1.6,2,2,2,2,1.68,1.8,2,2,2,2,2,2,2,2,2,2,2,1.8,2,1.75,2,1.8,1.75,2,2,2,2,91.06,0,12.5,0,1,0,1
2,1,25,225,81,88.3,0,0,0,75,71,75,81,93,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,1.71,2,2,2,2,2,2,2,2,2,2,2,2,1.75,2,2,2,2,2,2,2,2,2,2,2,2,1.8,2,1.75,2,2,2,91.08,0,16.8,0,1,0,0
2,1,28,228,93,88.45,0,0,0,56,80,56,93,85,2,2,2,2,2,2,0,2,2,0,0,2,2,2,2,2,1.71,1.5,2,2,2,0,2,1.6,2,1.78,1.64,1.8,1.75,2,1.82,1.5,1,1.25,1.4,1.82,1.4,2,2,2,1.8,2,2,1.8,1.6,1.6,1.75,1.7,1.78,2,91.08,0,16.95,0,1,1,0
2,1,8,208,81,89.82,0,0,0,79,72,79,81,92,2,1.75,2,1.71,2,2,2,2,2,2,1.33,2,2,2,1.6,2,1.14,2,2,1,2,1.67,2,2,2,1.78,1.64,0.8,2,2,2,1.75,2,2,2,2,1.8,2,2,2,2,2,2,1.8,1.8,1.6,2,2,2,1.6,91.09,0,18.32,0,1,1,0
1,1,5,105,77,90.82,0,0,0,84,57,84,77,80,2,1,2,2,2,2,2,2,2,1.67,1.78,2,2,2,2,2,2,1.6,2,2,2,2,0.67,2,2,1.32,2,2,1.68,2,1.25,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.75,2,2,91.1,0,19.32,0,1,1,1
1,1,5,105,86,91.84,0,0,0,84,68,84,86,75,1.6,2,2,1.5,2,2,2,2,2,2,2,2,1.71,2,2,1.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.8,2,2,2,2,2,2,2,2,2,1.78,2,2,2,2,91.1,0,20.34,0,1,0,0
3,2,11,311,72,87,0,0,0,80,80,72,85,91,2,2,2,0.67,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,2,1.6,2,1.33,2,0.68,1.84,1.8,2,0,1.75,2,2,2,2,2,2,2,1.8,2,2,1.75,2,2,2,1.8,2,1.78,2,91.1,0,15.5,0,1,1,1
3,2,31,331,75,84,0,0,0,72,72,75,77,93,2,2,2,2,2,1.67,2,0,2,2,2,2,2,2,2,2,0,0,2,0,2,2,0,2,2,2,2,2,2,2,2,1.75,2,2,2,2,2,2,2,2,2,2,1.75,2,2,2,2,2,2,2,91.1,0,12.5,0,1,0,0
